bla bla NCMS000 1 -
é ser VMIP3S0 1 00339934-v:0/01717851-v:0/02445925-v:0/02597601-v:0/02603699-v:0/02604760-v:0/02614181-v:0/02616386-v:0/02620587-v:0/02627363-v:0/02655135-v:0/02664769-v:0/02702508-v:0/02731024-v:0/02749904-v:0
devido dever VMP00SM 0.986928 02253956-v:0/02254155-v:0/02731814-v:0/00136354-a:0
em em SP 1 -
o o DA0MS0 1 -
início início NCMS000 1 00235435-n:0/00240184-n:0/00241699-n:0/05868051-n:0/06397476-n:0/07290905-n:0/07325190-n:0/07325990-n:0/07452699-n:0/08507558-n:0/15265518-n:0
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
serviço serviço NCMS000 1 00098625-n:0/00568430-n:0/00577525-n:0/00582388-n:0/00584891-n:0/00719705-n:0/01032040-n:0/01032368-n:0/01209576-n:0/03315023-n:0/04175380-n:0/04558478-n:0/08114861-n:0/08186047-n:0/13325847-n:0/13968092-n:0
, , Fc 1 -
outro outro DI0MS0 0.802288 -
terço terço NCMS000 0.521053 04109335-n:0/04606014-n:0/13737190-n:0
até até SP 0.764262 -
a o DA0FS0 0.675415 -
decisão decisão NCFS000 1 00162632-n:0/01191158-n:0/04863969-n:0/05788149-n:0/05838176-n:0/07293546-n:0
de de SP 1 -
primeira primeiro AO0FS00 0.963287 00228294-a:0/01009206-a:0/01009343-a:0/01010862-a:0/01012990-a:0/01277426-a:0/02202047-a:0
instância instância NCFS000 1 06473837-n:0/06513366-n:0/07185325-n:0/07308889-n:0/14451349-n:0
e e CC 0.999951 -
o o DA0MS0 0.950254 -
restante restante NCCS000 0.432636 13810818-n:0
em em SP 1 -
o o DA0MS0 1 -
final final NCFS000 0.422733 00090076-n:0/00210797-n:0/00216038-n:0/05868477-n:0/06398401-n:0/07198276-n:0/07291312-n:0/07291794-n:0/07466832-n:0/08565894-n:0/08566028-n:0/14562960-n:0/15266911-n:0/15267536-n:0
. . Fp 1 -

Se se CS 0.138341 -
o o DA0MS0 0.950254 -
advogado advogado NCMS000 0.975904 09774783-n:0/09775663-n:0/09840963-n:0/10249950-n:0/10623175-n:0
fizer fazer VMSF1S0 0.5 00010435-v:0/00012267-v:0/00056930-v:0/00059559-v:0/00065370-v:0/00107369-v:0/00120316-v:0/00120675-v:0/00121046-v:0/00142191-v:0/00408624-v:0/00665476-v:0/00698256-v:0/00730758-v:0/00767334-v:0/00770437-v:0/00818974-v:0/01116980-v:0/01438902-v:0/01617192-v:0/01619014-v:0/01621555-v:0/01627355-v:0/01628197-v:0/01629000-v:0/01629589-v:0/01640207-v:0/01645601-v:0/01646075-v:0/01647229-v:0/01649024-v:0/01653873-v:0/01658188-v:0/01659248-v:0/01685313-v:0/01712704-v:0/01714208-v:0/01719921-v:0/01733477-v:0/01738774-v:0/01739814-v:0/01752495-v:0/01752884-v:0/01753788-v:0/01754737-v:0/01755504-v:0/02176268-v:0/02203362-v:0/02204692-v:0/02205098-v:0/02211948-v:0/02355596-v:0/02367363-v:0/02374764-v:0/02434859-v:0/02530167-v:0/02539788-v:0/02560585-v:0/02560767-v:0/02561995-v:0/02562901-v:0/02568672-v:0/02582921-v:0/02598483-v:0/02599636-v:0/02617567-v:0/02621133-v:0/02621395-v:0/02630189-v:0/02709107-v:0/02745332-v:0
juntar juntar VMN0000 0.328 01290422-v:0/01291069-v:0/01295275-v:0/01296462-v:0/01306853-v:0/01354673-v:0/01380638-v:0/01560184-v:0/01656788-v:0/02295842-v:0/02304982-v:0/02488834-v:0/02490430-v:0/02598143-v:0/02622234-v:0
a a SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
autos auto NCMP000 1 02958343-n:0/06478582-n:0/06539770-n:0
o o DA0MS0 0.950254 -
seu seu DP3MSS 0.957305 -
contrato contrato NCMS000 0.992958 00083729-n:0/01217859-n:0/06520944-n:0/06525588-n:0/06545137-n:0/06737394-n:0/06772260-n:0/06773434-n:0
de de SP 1 -
honorários honorário NCMP000 0.632572 13320168-n:0
antes antes RG 0.996627 00060632-r:0/00060939-r:0/00066781-r:0
de de SP 1 -
expedir expedir VMN03S0 1 -
se se PP3CN00 1 -
o o DA0MS0 0.950254 -
mandado mandado NCMS000 0.256849 05726596-n:0/06547059-n:0/06552984-n:0/13263779-n:0
de de SP 1 -
levantamento levantamento NCMS000 1 00116376-n:0/00229260-n:0/00962129-n:0/00963241-n:0
ou ou CC 1 -
precatório precatório NCMS000 0.584625 -
, , Fc 1 -
o o DA0MS0 0.950254 -
juiz juiz NCMS000 1 09769636-n:0/09803429-n:0/10225219-n:0/10280945-n:0/10372076-n:0/10514429-n:0/10735984-n:0
deve dever VMIP3S0 0.99061 02253956-v:0/02254155-v:0/02731814-v:0
determinar determinar VMN0000 0.529581 00697589-v:0/00699815-v:0/00700708-v:0/00701040-v:0/00746718-v:0/00763399-v:0/00918872-v:0/00920336-v:0/00926472-v:0/00947077-v:0/01063188-v:0/02698319-v:0
que que CS 0.398036 -
lhe lhe PP3CSD0 1 -
sejam ser VMSP3P0 0.992424 00339934-v:0/01717851-v:0/02445925-v:0/02597601-v:0/02603699-v:0/02604760-v:0/02614181-v:0/02616386-v:0/02620587-v:0/02627363-v:0/02655135-v:0/02664769-v:0/02702508-v:0/02731024-v:0/02749904-v:0
pagos pago NCMP000 0.632611 13278375-n:0/13279262-n:0
diretamente diretamente RG 1 00051017-r:0/00051848-r:0/00058128-r:0
, , Fc 1 -
por por SP 1 -
dedução dedução NCFS000 1 05774129-n:0/05774614-n:0/05780885-n:0/05783940-n:0/13329047-n:0
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
quantia quantia NCFS000 0.819323 00033615-n:0/05107765-n:0/05861067-n:0
a a SP 0.313151 -
ser ser VMN0000 0.33093 00339934-v:0/01717851-v:0/02445925-v:0/02597601-v:0/02603699-v:0/02604760-v:0/02614181-v:0/02616386-v:0/02620587-v:0/02627363-v:0/02655135-v:0/02664769-v:0/02702508-v:0/02731024-v:0/02749904-v:0
recebida receber VMP00SF 0.917585 00117346-v:0/00522751-v:0/00617095-v:0/00668099-v:0/00686879-v:0/00718907-v:0/00900583-v:0/01172838-v:0/01194418-v:0/01380638-v:0/01470225-v:0/02107248-v:0/02108377-v:0/02108654-v:0/02197505-v:0/02210119-v:0/02210855-v:0/02276866-v:0/02292125-v:0/02739480-v:0/02765464-v:0/00605893-a:0
por por SP 1 -
o o DA0MS0 1 -
constituinte constituinte NCCS000 0.243133 05868954-n:0/06312966-n:0
, , Fc 1 -
salvo salvo RG 0.473804 -
se se CS 0.138341 -
este este PD0MS00 0.156516 -
provar provar VMN0000 0.328 00597061-v:0/00664788-v:0/00665235-v:0/00665630-v:0/00665886-v:0/00820976-v:0/00923793-v:0/01015244-v:0/01195299-v:0/01745052-v:0/02192992-v:0/02520997-v:0/02531625-v:0/02532886-v:0/02633881-v:0
que que CS 0.398036 -
já já RG 0.999011 00017639-r:0/00031798-r:0/00033922-r:0
os o PP3MPA0 0.0203911 -
pagou pagar VMIS3S0 1 02215506-v:0/02249741-v:0/02250625-v:0/02251743-v:0/02252931-v:0/02284803-v:0/02287209-v:0/02291708-v:0/02296495-v:0/02344060-v:0/02344243-v:0/02732292-v:0
. . Fp 1 -

O o DA0MS0 0.950254 -
disposto dispor VMP00SM 0.992518 00406243-v:0/00680841-v:0/01192628-v:0/01463963-v:0/01474209-v:0/01494310-v:0/01496497-v:0/02254258-v:0/02354922-v:0/01930512-a:0
em em SP 1 -
este este DD0MS0 0.843484 - este PD0MS00 0.156516 -
artigo artigo NCMS000 1 00022903-n:0/02745091-n:0/03076708-n:0/03748886-n:0/04550840-n:0/06268096-n:0/06269956-n:0/06324669-n:0/06392935-n:0/06681177-n:0/06681551-n:0/06683784-n:0
não não RN 0.99985 00024073-r:0/00024356-r:0/00024587-r:0/00050681-r:0
se se PP3CN00 0.861659 -
aplica aplicar VMIP3S0 0.999479 00724150-v:0/01026558-v:0/01158872-v:0/01166093-v:0/01313249-v:0/01363482-v:0/01363648-v:0/01494310-v:0/02309165-v:0/02560164-v:0/02561332-v:0/02676789-v:0/02707429-v:0
quando quando RG 0.998992 -
se se PP3CN00 0.861659 -
tratar tratar VMN0000 0.529581 00078760-v:0/00081725-v:0/00515154-v:0/00638837-v:0/00651145-v:0/01033527-v:0/02436349-v:0/02437707-v:0/02438535-v:0/02514187-v:0
de de SP 1 -
mandato mandato NCMS000 0.98913 01140471-n:0/01140658-n:0/06530789-n:0/06552984-n:0/06556481-n:0/08050678-n:0/15291498-n:0
outorgado outorgar VMP00SM 0.992518 00802318-v:0/00806049-v:0/02255268-v:0/02255462-v:0/02255942-v:0/02261888-v:0/02262278-v:0/02263346-v:0/02263692-v:0/02308741-v:0/02316649-v:0/02317094-v:0
por por SP 1 -
advogado advogado NCMS000 0.975904 09774783-n:0/09775663-n:0/09840963-n:0/10249950-n:0/10623175-n:0
para para SP 0.999444 -
defesa defesa NCFS000 0.99569 00725673-n:0/00823750-n:0/00954311-n:0/01214171-n:0/01214863-n:0/03171356-n:0/06542047-n:0/06740644-n:0/08064130-n:0/08064523-n:0/08131530-n:0/09614684-n:0/09830194-n:0
em em SP 1 -
processo processo NCMS000 0.998008 00029677-n:0/01023636-n:0/01023820-n:0/01181902-n:0/01182654-n:0/01184814-n:0/01195867-n:0/01198307-n:0/05470189-n:0/05701363-n:0/05701738-n:0/06503551-n:0
oriundo oriundo AQ0MS00 1 01036383-a:0
de de SP 1 -
ato ato NCMS000 0.914009 00030358-n:0/00037396-n:0/00550341-n:0/06532095-n:0/06545137-n:0/07009640-n:0/07447261-n:0
ou ou CC 1 -
omissão omissão NCFS000 1 00066397-n:0/00067397-n:0/05706954-n:0
praticada praticar VMP00SF 0.992518 00606093-v:0/00833702-v:0/01723224-v:0/02561332-v:0/02568672-v:0
em em SP 1 -
o o DA0MS0 1 -
exercício exercício NCMS000 1 00624738-n:0/00729919-n:0/00894552-n:0/00947128-n:0/15203120-n:0
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
profissão profissão NCFS000 1 00582388-n:0/00583246-n:0/00606370-n:0/00609953-n:0/05074774-n:0/06685040-n:0/06732925-n:0
. . Fp 1 -

--- --- Fz 1 -
Os os NP00000 1 -
honorários honorário NCMP000 0.632572 13320168-n:0
incluídos incluir VMP00PM 0.992518 00183879-v:0/00466651-v:0/00684838-v:0/00723545-v:0/00738951-v:0/01025602-v:0/02449847-v:0/02629535-v:0/02632940-v:0/02634667-v:0/02700867-v:0
em em SP 1 -
a o DA0FS0 1 -
condenação condenação NCFS000 1 01160342-n:0/01189282-n:0/01223257-n:0/07233634-n:0/07334206-n:0/14458593-n:0/15224692-n:0
, , Fc 1 -
por por SP 1 -
arbitramento arbitramento NCMS000 1 -
ou ou CC 1 -
sucumbência sucumbência NCFS000 1 -
, , Fc 1 -
pertencem pertencer VMIP3P0 1 00738951-v:0/02301680-v:0/02594674-v:0/02653706-v:0/02705535-v:0/02719930-v:0/02737569-v:0/02737724-v:0/02737876-v:0/02756359-v:0
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
advogado advogado NCMS000 0.975904 09774783-n:0/09775663-n:0/09840963-n:0/10249950-n:0/10623175-n:0
, , Fc 1 -
tendo ter VMG0000 0.996894 00052374-v:0/00056930-v:0/00059559-v:0/00065370-v:0/00065639-v:0/00121046-v:0/00639849-v:0/01156834-v:0/01733477-v:0/02108026-v:0/02203362-v:0/02204692-v:0/02205098-v:0/02210119-v:0/02355596-v:0/02603699-v:0/02630189-v:0/02630871-v:0/02632167-v:0/02655135-v:0/02700867-v:0/02740745-v:0/02746275-v:0/02749904-v:0
este este DD0MS0 0.843484 -
direito direito NCMS000 0.936047 00611143-n:0/05174653-n:0/05181199-n:0/05565337-n:0/06161718-n:0/08625073-n:0/13308999-n:0/13341756-n:0
autônomo autônomo RG 1 -
para para SP 0.999444 -
executar executar VMN0000 0.529581 00486018-v:0/00997659-v:0/01640855-v:0/01649809-v:0/01712704-v:0/01714208-v:0/01724459-v:0/01755816-v:0/02374764-v:0/02483267-v:0/02484208-v:0/02563327-v:0/02563860-v:0/02599636-v:0
a o DA0FS0 0.675415 -
sentença sentença NCFS000 1 01187810-n:0/01191158-n:0/06285090-n:0/06539770-n:0/06551784-n:0/07152948-n:0
em em SP 1 -
esta este DD0FS0 0.877868 - este PD0FS00 0.122132 -
parte parte NCFS000 0.969571 00787465-n:0/01085098-n:0/03081021-n:0/03390207-n:0/03892891-n:0/04164989-n:0/05671974-n:0/05852973-n:0/05867413-n:0/05868954-n:0/05929008-n:0/06392001-n:0/08256968-n:0/08264897-n:0/08630039-n:0/08649345-n:0/09385911-n:0/09428741-n:0/10402824-n:0/13086908-n:0/13285176-n:0/13286524-n:0/13809207-n:0/15257829-n:0
, , Fc 1 -
podendo poder VMG0000 1 01192628-v:0/01774426-v:0/02744451-v:0
requerer requerer VMN0000 0.529581 00752764-v:0/00753428-v:0/00755447-v:0/00755745-v:0/00792471-v:0/01063695-v:0/01188725-v:0/01189113-v:0/02627934-v:0/02632567-v:0
que que CS 0.398036 -
o o DA0MS0 0.950254 -
precatório precatório NCMS000 0.584625 -
, , Fc 1 -
quando quando RG 0.998992 -
necessário necessário AQ0MS00 1 00343552-a:0/00903894-a:0/01276150-a:0/01580050-a:0/01580775-a:0
, , Fc 1 -
seja ser VMSP1S0 0.486391 00339934-v:0/01717851-v:0/02445925-v:0/02597601-v:0/02603699-v:0/02604760-v:0/02614181-v:0/02616386-v:0/02620587-v:0/02627363-v:0/02655135-v:0/02664769-v:0/02702508-v:0/02731024-v:0/02749904-v:0
expedido expedir VMP00SM 0.992518 01437888-v:0/01950798-v:0
em em SP 1 -
seu seu DP3MSS 0.957305 -
favor favor NCMS000 1 01226941-n:0/05156319-n:0/06200617-n:0/07500414-n:0
. . Fp 1 -

--- --- Fz 1 -
A a NP00000 1 06831177-n:0
decisão decisão NCFS000 1 00162632-n:0/01191158-n:0/04863969-n:0/05788149-n:0/05838176-n:0/07293546-n:0
judicial judicial AQ0CS00 1 01400961-a:0/02752987-a:0/02753205-a:0/02753724-a:0
que que PR0CN00 0.584265 -
fixar fixar VMN0000 0.529581 00486998-v:0/00722232-v:0/00947077-v:0/01020005-v:0/01340439-v:0/01343892-v:0/01616901-v:0/01647229-v:0/01647543-v:0
ou ou CC 1 -
arbitrar arbitrar VMN0000 0.529581 00760956-v:0/00855794-v:0/02691890-v:0
honorários honorário NCMP000 0.632572 13320168-n:0
e e CC 0.999951 -
o o DA0MS0 0.950254 -
contrato contrato NCMS000 0.992958 00083729-n:0/01217859-n:0/06520944-n:0/06525588-n:0/06545137-n:0/06737394-n:0/06772260-n:0/06773434-n:0
escrito escrever VMP00SM 0.72093 00993014-v:0/01007027-v:0/01691057-v:0/01698271-v:0/01699896-v:0/01704452-v:0/01705494-v:0/01744611-v:0/02213270-a:0/02284578-a:0/02286661-a:0
que que CS 0.398036 -
os o DA0MP0 0.958022 -
estipular estipular VMN0000 0.529581 01018928-v:0/01019472-v:0
são ser VMIP3P0 0.998554 00339934-v:0/01717851-v:0/02445925-v:0/02597601-v:0/02603699-v:0/02604760-v:0/02614181-v:0/02616386-v:0/02620587-v:0/02627363-v:0/02655135-v:0/02664769-v:0/02702508-v:0/02731024-v:0/02749904-v:0
títulos título NCMP000 1 04678908-n:0/06338908-n:0/06339416-n:0/06343117-n:0/06343520-n:0/06346461-n:0/06346891-n:0/06478582-n:0/06545137-n:0/13416345-n:0
executivos executivo AQ0MP00 0.667254 03017922-a:0
e e CC 0.999951 -
constituem constituir VMIP3P0 1 01647229-v:0/02396205-v:0/02620587-v:0/02621395-v:0
crédito crédito NCMS000 1 00037200-n:0/00065855-n:0/06193727-n:0/06346220-n:0/06688274-n:0/13374281-n:0/13378518-n:0/13398953-n:0/13405646-n:0
privilegiado privilegiar VMP00SM 0.63411 02447542-v:0/02453692-v:0/01863066-a:0/01864123-a:0/02215087-a:0/02339120-a:0/02366078-a:0
em em SP 1 -
a o DA0FS0 1 -
falência falência NCFS000 1 01186397-n:0/14478433-n:0
, , Fc 1 -
concordata concordata NCFS000 1 06772260-n:0
, , Fc 1 -
concurso concurso NCMS000 1 01205156-n:0/06621061-n:0/07199191-n:0/07456188-n:0
de de SP 1 -
credores credor NCMP000 0.980769 05218119-n:0/09976728-n:0
, , Fc 1 -
insolvência insolvência NCFS000 0.632636 14478291-n:0
civil civil AQ0CS00 0.991803 00412355-a:0/00642379-a:0/00642934-a:0/01517921-a:0/01518161-a:0/02696920-a:0/02697116-a:0
e e CC 0.999951 -
liquidação liquidação NCFS000 1 00223720-n:0/01117723-n:0/01118776-n:0
extrajudicial extrajudicial AQ0CS00 1 01403316-a:0
. . Fp 1 -

A o DA0FS0 0.675415 -
execução execução NCFS000 1 00044150-n:0/00097504-n:0/01127019-n:0/01127379-n:0/01163779-n:0/06891493-n:0/13477462-n:0
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
honorários honorário NCMP000 0.632572 13320168-n:0
pode poder VMIP3S0 0.994702 01192628-v:0/01774426-v:0/02744451-v:0
ser ser VMN0000 0.33093 00339934-v:0/01717851-v:0/02445925-v:0/02597601-v:0/02603699-v:0/02604760-v:0/02614181-v:0/02616386-v:0/02620587-v:0/02627363-v:0/02655135-v:0/02664769-v:0/02702508-v:0/02731024-v:0/02749904-v:0
promovida promover VMP00SF 0.94971 00497061-v:0/00875806-v:0/00976653-v:0/02219940-v:0/02554422-v:0/02554922-v:0
em em SP 1 -
os o DA0MP0 1 -
mesmos mesmo DD0MP0 0.500075 -
autos auto NCMP000 1 02958343-n:0/06478582-n:0/06539770-n:0
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
ação ação NCFS000 1 00030358-n:0/00037396-n:0/00953559-n:0/04835950-n:0/06373513-n:0/13333833-n:0/13342135-n:0/13417071-n:0/14006945-n:0
em em SP 1 -
que que CS 0.398036 -
tenha ter VMSP1S0 0.498759 00052374-v:0/00056930-v:0/00059559-v:0/00065370-v:0/00065639-v:0/00121046-v:0/00639849-v:0/01156834-v:0/01733477-v:0/02108026-v:0/02203362-v:0/02204692-v:0/02205098-v:0/02210119-v:0/02355596-v:0/02603699-v:0/02630189-v:0/02630871-v:0/02632167-v:0/02655135-v:0/02700867-v:0/02740745-v:0/02746275-v:0/02749904-v:0
atuado atuar VMP00SM 1 00010435-v:0/00838524-v:0/01095899-v:0/01719302-v:0/01719921-v:0/02367363-v:0
o o DA0MS0 0.950254 -
advogado advogado NCMS000 0.975904 09774783-n:0/09775663-n:0/09840963-n:0/10249950-n:0/10623175-n:0
, , Fc 1 -
se se CS 0.138341 -
assim assim RG 0.998008 00043003-r:0/00118363-r:0/00121002-r:0
lhe lhe PP3CSD0 1 -
convier convir VMSF1S0 0.5 01035530-v:0/01158872-v:0/02699941-v:0
. . Fp 1 -

Em em SP 1 -
a o DA0FS0 1 -
hipótese hipótese NCFS000 1 00235435-n:0/05773923-n:0/05779712-n:0/05888929-n:0/05891783-n:0/05892096-n:0/05893356-n:0/06782680-n:0/07162545-n:0
de de SP 1 -
falecimento falecimento NCMS000 1 07355491-n:0
ou ou CC 1 -
incapacidade incapacidade NCFS000 1 05154241-n:0/05207130-n:0/05207570-n:0/05207846-n:0/05207963-n:0/05644922-n:0/05648146-n:0/14547643-n:0/14548343-n:0
civil civil AQ0CS00 0.991803 00412355-a:0/00642379-a:0/00642934-a:0/01517921-a:0/01518161-a:0/02696920-a:0/02697116-a:0
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
advogado advogado NCMS000 0.975904 09774783-n:0/09775663-n:0/09840963-n:0/10249950-n:0/10623175-n:0
, , Fc 1 -
os o DA0MP0 0.958022 -
honorários honorário NCMP000 0.632572 13320168-n:0
de de SP 1 -
sucumbência sucumbência NCFS000 1 -
, , Fc 1 -
proporcionais proporcional AQ0CP00 0.960748 00481737-a:0/00482673-a:0/00482948-a:0/00894029-a:0
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
trabalho trabalho NCMS000 0.997967 00575741-n:0/00576717-n:0/00576877-n:0/00581241-n:0/00582388-n:0/00584367-n:0/00584769-n:0/00620752-n:0/00621476-n:0/00719705-n:0/00795720-n:0/00796886-n:0/03599628-n:0/03841417-n:0/04599396-n:0/04602044-n:0/08137495-n:0/13968092-n:0
realizado realizar VMP00SM 0.983871 00339934-v:0/00486018-v:0/00591755-v:0/01617192-v:0/01621555-v:0/01640855-v:0/01644746-v:0/01648126-v:0/02233195-v:0/02244603-v:0/02374764-v:0/02526085-v:0/02560767-v:0/02561995-v:0/02671880-v:0/00521329-a:0/02226028-a:0
, , Fc 1 -
são ser VMIP3P0 0.998554 00339934-v:0/01717851-v:0/02445925-v:0/02597601-v:0/02603699-v:0/02604760-v:0/02614181-v:0/02616386-v:0/02620587-v:0/02627363-v:0/02655135-v:0/02664769-v:0/02702508-v:0/02731024-v:0/02749904-v:0
recebidos receber VMP00PM 0.972958 00117346-v:0/00522751-v:0/00617095-v:0/00668099-v:0/00686879-v:0/00718907-v:0/00900583-v:0/01172838-v:0/01194418-v:0/01380638-v:0/01470225-v:0/02107248-v:0/02108377-v:0/02108654-v:0/02197505-v:0/02210119-v:0/02210855-v:0/02276866-v:0/02292125-v:0/02739480-v:0/02765464-v:0/00605893-a:0
por por SP 1 -
seus seu DP3MPS 0.857735 -
sucessores sucessor NCMP000 0.614975 05696803-n:0/10671613-n:0/10671736-n:0
ou ou CC 1 -
representantes representante NCCP000 0.986111 09774783-n:0/09777353-n:0/09955781-n:0/10000787-n:0/10002982-n:0/10005721-n:0/10052694-n:0/10486909-n:0/10522035-n:0/10638385-n:0
legais legal AQ0CP00 0.960748 01400562-a:0/01401224-a:0/02499148-a:0
. . Fp 1 -

O o DA0MS0 0.950254 -
acordo acordo NCMS000 0.998155 01110274-n:0/01205564-n:0/04713332-n:0/04713428-n:0/05789089-n:0/05795044-n:0/06520944-n:0/06770275-n:0/06772260-n:0/06773434-n:0/07175241-n:0/07176682-n:0/07176804-n:0/07180183-n:0/13969243-n:0/13971065-n:0/13971802-n:0/13971901-n:0
feito fazer VMP00SM 0.992095 00010435-v:0/00012267-v:0/00056930-v:0/00059559-v:0/00065370-v:0/00107369-v:0/00120316-v:0/00120675-v:0/00121046-v:0/00142191-v:0/00408624-v:0/00665476-v:0/00698256-v:0/00730758-v:0/00767334-v:0/00770437-v:0/00818974-v:0/01116980-v:0/01438902-v:0/01617192-v:0/01619014-v:0/01621555-v:0/01627355-v:0/01628197-v:0/01629000-v:0/01629589-v:0/01640207-v:0/01645601-v:0/01646075-v:0/01647229-v:0/01649024-v:0/01653873-v:0/01658188-v:0/01659248-v:0/01685313-v:0/01712704-v:0/01714208-v:0/01719921-v:0/01733477-v:0/01738774-v:0/01739814-v:0/01752495-v:0/01752884-v:0/01753788-v:0/01754737-v:0/01755504-v:0/02176268-v:0/02203362-v:0/02204692-v:0/02205098-v:0/02211948-v:0/02355596-v:0/02367363-v:0/02374764-v:0/02434859-v:0/02530167-v:0/02539788-v:0/02560585-v:0/02560767-v:0/02561995-v:0/02562901-v:0/02568672-v:0/02582921-v:0/02598483-v:0/02599636-v:0/02617567-v:0/02621133-v:0/02621395-v:0/02630189-v:0/02709107-v:0/02745332-v:0
por por SP 1 -
o o DA0MS0 1 -
cliente cliente NCCS000 1 03827107-n:0/09885145-n:0/09984659-n:0/09985075-n:0/10407726-n:0
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
advogado advogado NCMS000 0.975904 09774783-n:0/09775663-n:0/09840963-n:0/10249950-n:0/10623175-n:0
e e CC 0.999951 -
a o DA0FS0 0.675415 -
parte parte NCFS000 0.969571 00787465-n:0/01085098-n:0/03081021-n:0/03390207-n:0/03892891-n:0/04164989-n:0/05671974-n:0/05852973-n:0/05867413-n:0/05868954-n:0/05929008-n:0/06392001-n:0/08256968-n:0/08264897-n:0/08630039-n:0/08649345-n:0/09385911-n:0/09428741-n:0/10402824-n:0/13086908-n:0/13285176-n:0/13286524-n:0/13809207-n:0/15257829-n:0
contrária contrário AQ0FS00 0.667311 00042837-a:0/01245138-a:0/01246148-a:0/01293542-a:0/01662756-a:0/01818680-a:0/02065958-a:0/02382396-a:0
, , Fc 1 -
salvo salvo RG 0.473804 -
aquiescência aquiescência NCFS000 1 07175575-n:0/14413162-n:0
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
profissional profissional NCCS000 0.432636 10298482-n:0/10462860-n:0/10480253-n:0/10480583-n:0
, , Fc 1 -
não não RN 0.99985 00024073-r:0/00024356-r:0/00024587-r:0/00050681-r:0
lhe lhe PP3CSD0 1 -
prejudica prejudicar VMIP3S0 0.999479 00260470-v:0/00681281-v:0/00824292-v:0/01085874-v:0/01564144-v:0/01793177-v:0/02513460-v:0/02513742-v:0
os o DA0MP0 0.958022 -
honorários honorário NCMP000 0.632572 13320168-n:0
, , Fc 1 -
quer querer VMIP3S0 0.729373 00698398-v:0/00709205-v:0/00746366-v:0/00802318-v:0/01188485-v:0/01188725-v:0/01775164-v:0/01776468-v:0/01824339-v:0/01824532-v:0/01824736-v:0/01824958-v:0/01825237-v:0/01825761-v:0/01825962-v:0/01826184-v:0/01826723-v:0/02236124-v:0/02627934-v:0
os o DA0MP0 0.958022 -
convencionados convencionar VMP00PM 0.992518 01019472-v:0
, , Fc 1 -
quer querer VMIP3S0 0.729373 00698398-v:0/00709205-v:0/00746366-v:0/00802318-v:0/01188485-v:0/01188725-v:0/01775164-v:0/01776468-v:0/01824339-v:0/01824532-v:0/01824736-v:0/01824958-v:0/01825237-v:0/01825761-v:0/01825962-v:0/01826184-v:0/01826723-v:0/02236124-v:0/02627934-v:0
os o DA0MP0 0.958022 -
concedidos conceder VMP00PM 0.992449 00802318-v:0/00804476-v:0/00806049-v:0/01035380-v:0/02199590-v:0/02255268-v:0/02255462-v:0/02255942-v:0/02261888-v:0/02262278-v:0/02263346-v:0/02263692-v:0/02294436-v:0/02297742-v:0/02308741-v:0/02316649-v:0/02317094-v:0/02327200-v:0
por por SP 1 -
sentença sentença NCFS000 1 01187810-n:0/01191158-n:0/06285090-n:0/06539770-n:0/06551784-n:0/07152948-n:0
. . Fp 1 -

--- --- Fz 1 -
Prescreve prescreve NP00000 1 -
em em SP 1 -
cinco 5 Z 0.997312 -
anos ano NCMP000 1 08238660-n:0/15201505-n:0/15202634-n:0/15202806-n:0/15203229-n:0/15203565-n:0/15203791-n:0/15204297-n:0
a a SP 0.313151 -
ação ação NCFS000 1 00030358-n:0/00037396-n:0/00953559-n:0/04835950-n:0/06373513-n:0/13333833-n:0/13342135-n:0/13417071-n:0/14006945-n:0
de de SP 1 -
cobrança cobrança NCFS000 1 -
de de SP 1 -
honorários honorário NCMP000 0.632572 13320168-n:0
de de SP 1 -
